############################################
Teste=203
Precisao=1.0
Recall=1.0
Encontrados=97
Esperados=97
############################################
Alinhamentos esperados:


Funcao1=similarity.structure.ConceptNameSimilarity@768339d2
Peso1=0.995

Funcao2=similarity.structure.DirectIndividualSimilarity@71f4f4a2
Peso2=0.0

Funcao3=similarity.structure.CommentTokenSimilarity@45c94d92
Peso3=0.02

Funcao4=class similarity.FunctionContainer@FuncoesHierarquia
Peso4=0.0

Funcao5=similarity.structure.DirectSuperClassSimilarity@874afd1
Peso5=0.055

Funcao6=similarity.structure.DirectSubClassSimilarity@67d64aa4
Peso6=0.925

Funcao5=class similarity.FunctionContainer@FuncoesPropriedades
Peso5=0.005

Funcao6=similarity.structure.DirectPropertybyRangeDomainSimilarity@31d1e318
Peso6=0.76

Funcao7=similarity.structure.DirectPropertybyNameSimilarity@3e7b8d6d
Peso7=0.24

############################
#Similaridade dos recursos

(Academic            ,Academic            ,1.0)
(Book                ,TechReport          ,0.10410413)
(Book                ,Conference          ,0.1035126)
(Book                ,PersonList          ,0.102669254)
(Book                ,Proceedings         ,0.09521642)
(Book                ,Unpublished         ,0.095020555)
(Book                ,Institution         ,0.094095334)
(Book                ,LectureNotes        ,0.08720236)
(Book                ,InProceedings       ,0.08088548)
(Book                ,Manual              ,0.00454717)
(Book                ,Academic            ,0.004528302)
(Book                ,PhdThesis           ,0.004528302)
(Book                ,MastersThesis       ,0.004528302)
(Book                ,Article             ,0.0044916663)
(Book                ,Chapter             ,0.004488479)
(Book                ,Part                ,0.004402074)
(Book                ,Deliverable         ,0.0043984205)
(Book                ,Misc                ,0.004285714)
(Book                ,Reference           ,0.0038390323)
(Book                ,Address             ,0.0036571426)
(Book                ,PageRange           ,0.0021379732)
(Book                ,Date                ,6.7619054E-4)
(Booklet             ,Booklet             ,1.0)
(Booklet             ,Book                ,0.5728571)
(Booklet             ,InCollection        ,0.3362121)
(Booklet             ,Collection          ,0.30266666)
(Booklet             ,PersonList          ,0.30237618)
(Booklet             ,InBook              ,0.28883114)
(Booklet             ,MotionPicture       ,0.23445408)
(Booklet             ,Monograph           ,0.22539681)
(Booklet             ,Publisher           ,0.22487777)
(Booklet             ,TechReport          ,0.20354544)
(Booklet             ,Conference          ,0.20295832)
(Booklet             ,Unpublished         ,0.1855966)
(Booklet             ,Proceedings         ,0.18475525)
(Booklet             ,LectureNotes        ,0.17083335)
(Booklet             ,InProceedings       ,0.15762237)
(Booklet             ,Part                ,0.1466883)
(Booklet             ,Chapter             ,0.1466883)
(Booklet             ,Report              ,0.1466883)
(Booklet             ,Article             ,0.14642856)
(Booklet             ,Journal             ,0.14605194)
(Booklet             ,School              ,0.14590952)
(Booklet             ,Date                ,0.14265396)
(Booklet             ,Informal            ,0.129375)
(Booklet             ,PhdThesis           ,0.115243055)
(Booklet             ,Reference           ,0.113222845)
(Booklet             ,Deliverable         ,0.09486628)
(Booklet             ,Institution         ,0.09422118)
(Booklet             ,MastersThesis       ,0.08122596)
(Booklet             ,Misc                ,0.005)
(Booklet             ,Manual              ,0.0046874997)
(Booklet             ,Academic            ,0.0046874997)
(Booklet             ,Address             ,0.003422222)
(Booklet             ,PageRange           ,0.0012396069)
(Chapter             ,Chapter             ,1.0)
(Chapter             ,Date                ,0.4269971)
(Chapter             ,TechReport          ,0.3028032)
(Chapter             ,Part                ,0.28891745)
(Chapter             ,LectureNotes        ,0.25329545)
(Chapter             ,MotionPicture       ,0.23415506)
(Chapter             ,MastersThesis       ,0.23389922)
(Chapter             ,PhdThesis           ,0.22539495)
(Chapter             ,Publisher           ,0.22493218)
(Chapter             ,Collection          ,0.20346801)
(Chapter             ,Conference          ,0.20307048)
(Chapter             ,Deliverable         ,0.18514173)
(Chapter             ,InCollection        ,0.17008255)
(Chapter             ,Booklet             ,0.1466883)
(Chapter             ,Manual              ,0.14664705)
(Chapter             ,Report              ,0.14644602)
(Chapter             ,School              ,0.14596392)
(Chapter             ,Academic            ,0.12865885)
(Chapter             ,Reference           ,0.11398264)
(Chapter             ,PageRange           ,0.11164021)
(Chapter             ,Unpublished         ,0.09498673)
(Chapter             ,Proceedings         ,0.094670966)
(Chapter             ,Institution         ,0.09427559)
(Chapter             ,InProceedings       ,0.08080195)
(Chapter             ,Misc                ,0.0045454544)
(Chapter             ,Informal            ,0.0045454544)
(Chapter             ,Book                ,0.004488479)
(Chapter             ,Monograph           ,0.004488479)
(Chapter             ,Article             ,0.004330261)
(Chapter             ,InBook              ,0.0042492063)
(Chapter             ,Journal             ,0.0041055554)
(Chapter             ,Address             ,0.003922078)
(Chapter             ,PersonList          ,0.003470238)
(Collection          ,Collection          ,1.0)
(Collection          ,InCollection        ,0.8337381)
(Collection          ,Institution         ,0.36535788)
(Collection          ,Booklet             ,0.30266666)
(Collection          ,Conference          ,0.30243826)
(Collection          ,MotionPicture       ,0.23388204)
(Collection          ,Book                ,0.20393826)
(Collection          ,Chapter             ,0.20346801)
(Collection          ,Academic            ,0.20344444)
(Collection          ,School              ,0.20253967)
(Collection          ,Proceedings         ,0.18564028)
(Collection          ,Deliverable         ,0.18542236)
(Collection          ,LectureNotes        ,0.17000002)
(Collection          ,InProceedings       ,0.1576241)
(Collection          ,MastersThesis       ,0.15752137)
(Collection          ,Monograph           ,0.10443829)
(Collection          ,Article             ,0.10415328)
(Collection          ,Report              ,0.10403105)
(Collection          ,InBook              ,0.104027)
(Collection          ,PhdThesis           ,0.103944466)
(Collection          ,Part                ,0.103906825)
(Collection          ,Misc                ,0.10366669)
(Collection          ,Journal             ,0.10359952)
(Collection          ,Reference           ,0.103479125)
(Collection          ,Address             ,0.10305558)
(Collection          ,Publisher           ,0.103039704)
(Collection          ,PersonList          ,0.10255188)
(Collection          ,PageRange           ,0.10155881)
(Collection          ,Date                ,0.10016854)
(Collection          ,TechReport          ,0.0045310245)
(Collection          ,Unpublished         ,0.0044814814)
(Collection          ,Manual              ,0.0044629625)
(Collection          ,Informal            ,0.004166667)
(Conference          ,Conference          ,1.0)
(Conference          ,Reference           ,0.699487)
(Conference          ,PageRange           ,0.39924774)
(Conference          ,LectureNotes        ,0.335625)
(Conference          ,Journal             ,0.30267537)
(Conference          ,Monograph           ,0.3025126)
(Conference          ,Informal            ,0.30245835)
(Conference          ,Collection          ,0.30243826)
(Conference          ,Deliverable         ,0.2751732)
(Conference          ,Proceedings         ,0.27514723)
(Conference          ,InCollection        ,0.2523448)
(Conference          ,MotionPicture       ,0.23335521)
(Conference          ,MastersThesis       ,0.23322204)
(Conference          ,InProceedings       ,0.23315667)
(Conference          ,Chapter             ,0.20309989)
(Conference          ,Booklet             ,0.20295832)
(Conference          ,Address             ,0.20286457)
(Conference          ,Article             ,0.20271194)
(Conference          ,Academic            ,0.20260665)
(Conference          ,Book                ,0.1035126)
(Conference          ,Manual              ,0.10350002)
(Conference          ,Misc                ,0.10345835)
(Conference          ,TechReport          ,0.103358135)
(Conference          ,Report              ,0.103358135)
(Conference          ,Part                ,0.10334316)
(Conference          ,PhdThesis           ,0.10310669)
(Conference          ,InBook              ,0.10303597)
(Conference          ,Date                ,0.099968776)
(Conference          ,Unpublished         ,0.094314516)
(Conference          ,Institution         ,0.004366071)
(Conference          ,Publisher           ,0.004366071)
(Conference          ,School              ,0.004366071)
(Conference          ,PersonList          ,0.003473913)
(Date                ,Date                ,1.0)
(Date                ,Chapter             ,0.4269971)
(Date                ,Article             ,0.28482175)
(Date                ,Address             ,0.28463712)
(Date                ,Deliverable         ,0.27194694)
(Date                ,Part                ,0.24931854)
(Date                ,Academic            ,0.24929167)
(Date                ,MastersThesis       ,0.23015705)
(Date                ,PageRange           ,0.22200453)
(Date                ,PhdThesis           ,0.22165278)
(Date                ,LectureNotes        ,0.16634446)
(Date                ,Manual              ,0.16634376)
(Date                ,MotionPicture       ,0.15365756)
(Date                ,Booklet             ,0.14265396)
(Date                ,Reference           ,0.11119349)
(Date                ,Monograph           ,0.11105079)
(Date                ,Publisher           ,0.1110127)
(Date                ,TechReport          ,0.100025274)
(Date                ,Collection          ,0.09999262)
(Date                ,Conference          ,0.099968776)
(Date                ,Unpublished         ,0.09108368)
(Date                ,Institution         ,0.090911664)
(Date                ,Proceedings         ,0.09090922)
(Date                ,InCollection        ,0.0834419)
(Date                ,InProceedings       ,0.07706371)
(Date                ,InBook              ,5.2525254E-4)
(Date                ,Report              ,5.2525254E-4)
(Date                ,Misc                ,5.111111E-4)
(Date                ,Informal            ,5.111111E-4)
(Date                ,Book                ,4.952381E-4)
(Date                ,School              ,4.571429E-4)
(Date                ,PersonList          ,4.4444448E-4)
(Date                ,Journal             ,4.0955006E-4)
(Deliverable         ,Deliverable         ,1.0)
(Deliverable         ,Reference           ,0.3655306)
(Deliverable         ,PageRange           ,0.36285946)
(Deliverable         ,Article             ,0.27601278)
(Deliverable         ,Conference          ,0.2751732)
(Deliverable         ,Date                ,0.27194694)
(Deliverable         ,TechReport          ,0.18582714)
(Deliverable         ,Report              ,0.18582714)
(Deliverable         ,Collection          ,0.18542236)
(Deliverable         ,Manual              ,0.18541783)
(Deliverable         ,Informal            ,0.18532085)
(Deliverable         ,Monograph           ,0.18530752)
(Deliverable         ,Chapter             ,0.18517451)
(Deliverable         ,Publisher           ,0.18464439)
(Deliverable         ,Journal             ,0.18461856)
(Deliverable         ,LectureNotes        ,0.17024511)
(Deliverable         ,MastersThesis       ,0.1576958)
(Deliverable         ,MotionPicture       ,0.15751103)
(Deliverable         ,Academic            ,0.0950734)
(Deliverable         ,PhdThesis           ,0.0950734)
(Deliverable         ,InBook              ,0.095036484)
(Deliverable         ,Part                ,0.09494291)
(Deliverable         ,Misc                ,0.09486628)
(Deliverable         ,Booklet             ,0.09486628)
(Deliverable         ,Proceedings         ,0.09481296)
(Deliverable         ,School              ,0.094189815)
(Deliverable         ,Address             ,0.09396432)
(Deliverable         ,PersonList          ,0.09371052)
(Deliverable         ,InCollection        ,0.08754556)
(Deliverable         ,InProceedings       ,0.08111372)
(Deliverable         ,Unpublished         ,0.004653846)
(Deliverable         ,Book                ,0.0043984205)
(Deliverable         ,Institution         ,0.0037352936)
(InBook              ,InBook              ,1.0)
(InBook              ,Book                ,0.6676774)
(InBook              ,Informal            ,0.37767047)
(InBook              ,InCollection        ,0.33650663)
(InBook              ,School              ,0.33510387)
(InBook              ,Booklet             ,0.28883114)
(InBook              ,Institution         ,0.27480084)
(InBook              ,InProceedings       ,0.23443356)
(InBook              ,Unpublished         ,0.18538623)
(InBook              ,Report              ,0.17027375)
(InBook              ,MotionPicture       ,0.1576166)
(InBook              ,Monograph           ,0.114899635)
(InBook              ,Publisher           ,0.11399278)
(InBook              ,Collection          ,0.104027)
(InBook              ,TechReport          ,0.10394043)
(InBook              ,Conference          ,0.10303597)
(InBook              ,PersonList          ,0.10289169)
(InBook              ,Deliverable         ,0.095036484)
(InBook              ,LectureNotes        ,0.087462105)
(InBook              ,Academic            ,0.0047450983)
(InBook              ,PhdThesis           ,0.0047450983)
(InBook              ,MastersThesis       ,0.0047450983)
(InBook              ,Article             ,0.004677419)
(InBook              ,Misc                ,0.0045454544)
(InBook              ,Part                ,0.0044710315)
(InBook              ,Proceedings         ,0.0042727273)
(InBook              ,Manual              ,0.004269841)
(InBook              ,Chapter             ,0.0042492063)
(InBook              ,Journal             ,0.0035181814)
(InBook              ,Reference           ,0.003439845)
(InBook              ,Address             ,0.0031111108)
(InBook              ,PageRange           ,0.001084656)
(InBook              ,Date                ,5.2525254E-4)
(InCollection        ,InCollection        ,1.0)
(InCollection        ,Collection          ,0.8337381)
(InCollection        ,Institution         ,0.5009372)
(InCollection        ,InBook              ,0.33650663)
(InCollection        ,Booklet             ,0.3362121)
(InCollection        ,InProceedings       ,0.31099018)
(InCollection        ,Academic            ,0.25346372)
(InCollection        ,Informal            ,0.25329545)
(InCollection        ,Conference          ,0.2523448)
(InCollection        ,MotionPicture       ,0.23417728)
(InCollection        ,PhdThesis           ,0.17054708)
(InCollection        ,Article             ,0.17051722)
(InCollection        ,LectureNotes        ,0.1703788)
(InCollection        ,TechReport          ,0.1703283)
(InCollection        ,Report              ,0.1703283)
(InCollection        ,Unpublished         ,0.17029871)
(InCollection        ,Book                ,0.1702226)
(InCollection        ,Proceedings         ,0.17016669)
(InCollection        ,Chapter             ,0.17008255)
(InCollection        ,School              ,0.16927059)
(InCollection        ,PersonList          ,0.16922502)
(InCollection        ,Deliverable         ,0.08754556)
(InCollection        ,Misc                ,0.087462105)
(InCollection        ,Part                ,0.08740268)
(InCollection        ,Monograph           ,0.087305896)
(InCollection        ,Manual              ,0.087252595)
(InCollection        ,Journal             ,0.086434826)
(InCollection        ,Reference           ,0.08638571)
(InCollection        ,Publisher           ,0.086353876)
(InCollection        ,Address             ,0.086076245)
(InCollection        ,PageRange           ,0.0840013)
(InCollection        ,Date                ,0.0834419)
(InCollection        ,MastersThesis       ,0.0047137253)
(InProceedings       ,InProceedings       ,1.0)
(InProceedings       ,Proceedings         ,0.8462151)
(InProceedings       ,InCollection        ,0.31099018)
(InProceedings       ,PhdThesis           ,0.3108419)
(InProceedings       ,PageRange           ,0.3072385)
(InProceedings       ,InBook              ,0.23443356)
(InProceedings       ,Informal            ,0.23416083)
(InProceedings       ,Conference          ,0.23315667)
(InProceedings       ,Reference           ,0.23307146)
(InProceedings       ,Institution         ,0.23305261)
(InProceedings       ,Address             ,0.23272648)
(InProceedings       ,Academic            ,0.15776497)
(InProceedings       ,MastersThesis       ,0.15776497)
(InProceedings       ,Article             ,0.15775727)
(InProceedings       ,Collection          ,0.1576241)
(InProceedings       ,Booklet             ,0.15762237)
(InProceedings       ,LectureNotes        ,0.15762237)
(InProceedings       ,Unpublished         ,0.15754227)
(InProceedings       ,Report              ,0.15749913)
(InProceedings       ,Journal             ,0.15661328)
(InProceedings       ,PersonList          ,0.15646859)
(InProceedings       ,Deliverable         ,0.08111372)
(InProceedings       ,Misc                ,0.081083916)
(InProceedings       ,MotionPicture       ,0.08107814)
(InProceedings       ,Part                ,0.08098449)
(InProceedings       ,TechReport          ,0.08096068)
(InProceedings       ,Book                ,0.08088548)
(InProceedings       ,Monograph           ,0.08088548)
(InProceedings       ,Chapter             ,0.08080195)
(InProceedings       ,Publisher           ,0.07997569)
(InProceedings       ,School              ,0.07997569)
(InProceedings       ,Date                ,0.07706371)
(InProceedings       ,Manual              ,0.004269841)
(Informal            ,Informal            ,1.0)
(Informal            ,InBook              ,0.37767047)
(Informal            ,Journal             ,0.3770341)
(Informal            ,Conference          ,0.30245835)
(Informal            ,Manual              ,0.2534375)
(Informal            ,InCollection        ,0.25329545)
(Informal            ,Report              ,0.25329545)
(Informal            ,School              ,0.25251666)
(Informal            ,InProceedings       ,0.23416083)
(Informal            ,Monograph           ,0.22539681)
(Informal            ,Reference           ,0.2237784)
(Informal            ,Deliverable         ,0.18532085)
(Informal            ,Institution         ,0.18467577)
(Informal            ,MotionPicture       ,0.15791562)
(Informal            ,Booklet             ,0.129375)
(Informal            ,Academic            ,0.1290625)
(Informal            ,Part                ,0.12892045)
(Informal            ,Book                ,0.12866071)
(Informal            ,Address             ,0.12779722)
(Informal            ,PageRange           ,0.11179516)
(Informal            ,TechReport          ,0.10404548)
(Informal            ,PersonList          ,0.10337621)
(Informal            ,Unpublished         ,0.09514202)
(Informal            ,LectureNotes        ,0.08791665)
(Informal            ,MastersThesis       ,0.08122596)
(Informal            ,Misc                ,0.005)
(Informal            ,PhdThesis           ,0.0046874997)
(Informal            ,Chapter             ,0.0045454544)
(Informal            ,Article             ,0.004285714)
(Informal            ,Collection          ,0.004166667)
(Informal            ,Proceedings         ,0.0038461536)
(Informal            ,Publisher           ,0.0037666666)
(Informal            ,Date                ,5.111111E-4)
(Institution         ,Institution         ,1.0)
(Institution         ,InCollection        ,0.5009372)
(Institution         ,Collection          ,0.36535788)
(Institution         ,InBook              ,0.27480084)
(Institution         ,MastersThesis       ,0.23314662)
(Institution         ,InProceedings       ,0.23305261)
(Institution         ,School              ,0.18590909)
(Institution         ,Informal            ,0.18467577)
(Institution         ,Article             ,0.18454991)
(Institution         ,PhdThesis           ,0.18444034)
(Institution         ,MotionPicture       ,0.15675433)
(Institution         ,Publisher           ,0.09545452)
(Institution         ,Journal             ,0.0944574)
(Institution         ,Unpublished         ,0.094395)
(Institution         ,Manual              ,0.0943816)
(Institution         ,Part                ,0.09427559)
(Institution         ,Chapter             ,0.09427559)
(Institution         ,Report              ,0.09427559)
(Institution         ,Misc                ,0.09422118)
(Institution         ,Booklet             ,0.09422118)
(Institution         ,Book                ,0.094095334)
(Institution         ,Academic            ,0.093985766)
(Institution         ,PersonList          ,0.09377878)
(Institution         ,Date                ,0.090911664)
(Institution         ,LectureNotes        ,0.08668331)
(Institution         ,Conference          ,0.004366071)
(Institution         ,TechReport          ,0.0038210677)
(Institution         ,Deliverable         ,0.0037478989)
(Institution         ,Monograph           ,0.003640816)
(Institution         ,Address             ,0.0036126983)
(Institution         ,Proceedings         ,0.003267399)
(Institution         ,Reference           ,0.0022713032)
(Institution         ,PageRange           ,0.0013665911)
(Journal             ,Journal             ,1.0)
(Journal             ,Informal            ,0.3770341)
(Journal             ,Conference          ,0.30267537)
(Journal             ,Manual              ,0.2881621)
(Journal             ,LectureNotes        ,0.25265908)
(Journal             ,Monograph           ,0.2252629)
(Journal             ,Reference           ,0.22427121)
(Journal             ,PageRange           ,0.22219576)
(Journal             ,Proceedings         ,0.18480927)
(Journal             ,Deliverable         ,0.18461037)
(Journal             ,MotionPicture       ,0.156815)
(Journal             ,InProceedings       ,0.15661328)
(Journal             ,Book                ,0.14629464)
(Journal             ,School              ,0.14614573)
(Journal             ,Booklet             ,0.14605194)
(Journal             ,Address             ,0.14590105)
(Journal             ,Part                ,0.14588015)
(Journal             ,Collection          ,0.10359952)
(Journal             ,TechReport          ,0.10325464)
(Journal             ,PersonList          ,0.10301193)
(Journal             ,Institution         ,0.0944574)
(Journal             ,Unpublished         ,0.09430776)
(Journal             ,InCollection        ,0.086434826)
(Journal             ,MastersThesis       ,0.08013976)
(Journal             ,Chapter             ,0.0041055554)
(Journal             ,Publisher           ,0.004002886)
(Journal             ,Misc                ,0.0039090905)
(Journal             ,Report              ,0.0037546174)
(Journal             ,Article             ,0.0036542378)
(Journal             ,Academic            ,0.0036013068)
(Journal             ,PhdThesis           ,0.0036013068)
(Journal             ,InBook              ,0.0035181814)
(Journal             ,Date                ,4.0955006E-4)
(LectureNotes        ,LectureNotes        ,1.0)
(LectureNotes        ,TechReport          ,0.4191288)
(LectureNotes        ,Reference           ,0.41725066)
(LectureNotes        ,Conference          ,0.335625)
(LectureNotes        ,PhdThesis           ,0.2534375)
(LectureNotes        ,Chapter             ,0.25329545)
(LectureNotes        ,Report              ,0.25329545)
(LectureNotes        ,Journal             ,0.25265908)
(LectureNotes        ,Address             ,0.25217223)
(LectureNotes        ,PageRange           ,0.24998961)
(LectureNotes        ,MastersThesis       ,0.23430288)
(LectureNotes        ,Booklet             ,0.17083335)
(LectureNotes        ,Academic            ,0.17052086)
(LectureNotes        ,Unpublished         ,0.17052086)
(LectureNotes        ,Part                ,0.1703788)
(LectureNotes        ,InCollection        ,0.1703788)
(LectureNotes        ,Deliverable         ,0.17024511)
(LectureNotes        ,Article             ,0.17011906)
(LectureNotes        ,Collection          ,0.17000002)
(LectureNotes        ,PersonList          ,0.16970955)
(LectureNotes        ,Proceedings         ,0.16967951)
(LectureNotes        ,Publisher           ,0.16960002)
(LectureNotes        ,School              ,0.16960002)
(LectureNotes        ,Date                ,0.16634446)
(LectureNotes        ,InProceedings       ,0.15762237)
(LectureNotes        ,Informal            ,0.08791665)
(LectureNotes        ,Manual              ,0.08760415)
(LectureNotes        ,InBook              ,0.087462105)
(LectureNotes        ,Book                ,0.08720236)
(LectureNotes        ,Monograph           ,0.08720236)
(LectureNotes        ,Institution         ,0.08668331)
(LectureNotes        ,MotionPicture       ,0.08137717)
(LectureNotes        ,Misc                ,0.005)
(Manual              ,Manual              ,1.0)
(Manual              ,Monograph           ,0.33621383)
(Manual              ,Journal             ,0.2881621)
(Manual              ,Informal            ,0.2534375)
(Manual              ,MotionPicture       ,0.23426577)
(Manual              ,PageRange           ,0.22224292)
(Manual              ,Unpublished         ,0.18553767)
(Manual              ,Deliverable         ,0.18541783)
(Manual              ,Misc                ,0.17052086)
(Manual              ,Part                ,0.17032355)
(Manual              ,School              ,0.16976044)
(Manual              ,Date                ,0.16634376)
(Manual              ,MastersThesis       ,0.15743215)
(Manual              ,Chapter             ,0.14664705)
(Manual              ,Article             ,0.14650942)
(Manual              ,Academic            ,0.12873024)
(Manual              ,Conference          ,0.10350002)
(Manual              ,PersonList          ,0.10303915)
(Manual              ,Institution         ,0.0943816)
(Manual              ,LectureNotes        ,0.08760415)
(Manual              ,InCollection        ,0.087252595)
(Manual              ,Booklet             ,0.0046874997)
(Manual              ,TechReport          ,0.004597148)
(Manual              ,Report              ,0.004597148)
(Manual              ,Book                ,0.00454717)
(Manual              ,Collection          ,0.0044629625)
(Manual              ,Proceedings         ,0.004385965)
(Manual              ,PhdThesis           ,0.004355238)
(Manual              ,InProceedings       ,0.004269841)
(Manual              ,InBook              ,0.004269841)
(Manual              ,Publisher           ,0.003927083)
(Manual              ,Address             ,0.0036041662)
(Manual              ,Reference           ,0.003241853)
(MastersThesis       ,MastersThesis       ,1.0)
(MastersThesis       ,PhdThesis           ,0.46423075)
(MastersThesis       ,Address             ,0.38590062)
(MastersThesis       ,PersonList          ,0.30969298)
(MastersThesis       ,PageRange           ,0.30728564)
(MastersThesis       ,Academic            ,0.23461537)
(MastersThesis       ,LectureNotes        ,0.23430288)
(MastersThesis       ,Part                ,0.23417279)
(MastersThesis       ,Monograph           ,0.23414367)
(MastersThesis       ,Article             ,0.23413828)
(MastersThesis       ,Chapter             ,0.23389922)
(MastersThesis       ,Conference          ,0.23327005)
(MastersThesis       ,Institution         ,0.23314662)
(MastersThesis       ,Publisher           ,0.23314662)
(MastersThesis       ,Reference           ,0.23285723)
(MastersThesis       ,Date                ,0.23015705)
(MastersThesis       ,TechReport          ,0.15778637)
(MastersThesis       ,Report              ,0.15778637)
(MastersThesis       ,InProceedings       ,0.15776497)
(MastersThesis       ,Misc                ,0.15776442)
(MastersThesis       ,Deliverable         ,0.1576958)
(MastersThesis       ,Unpublished         ,0.15762359)
(MastersThesis       ,Collection          ,0.15752137)
(MastersThesis       ,Manual              ,0.15743215)
(MastersThesis       ,Proceedings         ,0.15728745)
