############################################
Teste=233
Precisao=1.0
Recall=1.0
Encontrados=33
Esperados=33
############################################
Alinhamentos esperados:


Funcao1=similarity.structure.ConceptNameSimilarity@4aa78102
Peso1=0.005

Funcao2=similarity.structure.DirectIndividualSimilarity@60c0cfab
Peso2=0.485

Funcao3=similarity.structure.CommentTokenSimilarity@6f81ecc8
Peso3=0.51

Funcao4=class similarity.FunctionContainer@FuncoesHierarquia
Peso4=0.0

Funcao5=similarity.structure.DirectSuperClassSimilarity@53bd48f0
Peso5=0.39

Funcao6=similarity.structure.DirectSubClassSimilarity@25e46c14
Peso6=0.24

Funcao5=class similarity.FunctionContainer@FuncoesPropriedades
Peso5=0.0

Funcao6=similarity.structure.DirectPropertybyRangeDomainSimilarity@433f4294
Peso6=0.37

Funcao7=similarity.structure.DirectPropertybyNameSimilarity@23380197
Peso7=0.22

############################
#Similaridade dos recursos

(Academic            ,Academic            ,1.0)
(Address             ,Monograph           ,5.555555E-4)
(Article             ,Article             ,1.0)
(Article             ,InProceedings       ,0.17076923)
(Article             ,School              ,0.12821428)
(Article             ,Academic            ,0.11395833)
(Article             ,Informal            ,0.11333333)
(Article             ,Proceedings         ,0.093636364)
(Article             ,Part                ,0.086428575)
(Article             ,Unpublished         ,0.08590909)
(Article             ,Report              ,0.08571429)
(Article             ,Collection          ,0.0855)
(Article             ,Book                ,0.07846154)
(Article             ,Institution         ,0.07376623)
(Article             ,Chapter             ,0.07285714)
(Article             ,Booklet             ,0.06871429)
(Article             ,TechReport          ,0.068500005)
(Article             ,MotionPicture       ,0.06528846)
(Article             ,MastersThesis       ,0.06490385)
(Article             ,PhdThesis           ,0.06430555)
(Article             ,Journal             ,0.064055555)
(Article             ,PageRange           ,0.057777777)
(Article             ,Conference          ,0.057666663)
(Article             ,PersonList          ,0.057666663)
(Article             ,Deliverable         ,0.052363634)
(Article             ,Publisher           ,0.05211111)
(Article             ,Date                ,0.05)
(Article             ,InCollection        ,0.04719697)
(Article             ,Address             ,0.043214288)
(Article             ,InBook              ,0.03923077)
(Article             ,Monograph           ,0.03642857)
(Article             ,Reference           ,0.001111111)
(Article             ,LectureNotes        ,8.333334E-4)
(Article             ,Manual              ,7.1428565E-4)
(Article             ,Misc                ,7.1428565E-4)
(Book                ,Book                ,1.0)
(Book                ,Collection          ,0.76418185)
(Book                ,Part                ,0.64192307)
(Book                ,Chapter             ,0.62100005)
(Book                ,InCollection        ,0.61333334)
(Book                ,School              ,0.579394)
(Book                ,PersonList          ,0.5782273)
(Book                ,PageRange           ,0.5777273)
(Book                ,Date                ,0.5777273)
(Book                ,Informal            ,0.570625)
(Book                ,Academic            ,0.57)
(Book                ,Address             ,0.55785716)
(Book                ,Booklet             ,0.54452384)
(Book                ,TechReport          ,0.54216665)
(Book                ,MotionPicture       ,0.53213286)
(Book                ,MastersThesis       ,0.53136367)
(Book                ,PhdThesis           ,0.53136367)
(Book                ,Deliverable         ,0.5242308)
(Book                ,Report              ,0.51770836)
(Book                ,Unpublished         ,0.5173296)
(Book                ,Institution         ,0.48545456)
(Book                ,LectureNotes        ,0.48541668)
(Book                ,Manual              ,0.485)
(Book                ,Reference           ,0.485)
(Book                ,InBook              ,0.11261904)
(Book                ,Monograph           ,0.10311111)
(Book                ,Publisher           ,0.08555555)
(Book                ,Article             ,0.07846154)
(Book                ,Proceedings         ,0.07331169)
(Book                ,InProceedings       ,0.036813185)
(Book                ,Journal             ,0.03471429)
(Book                ,Conference          ,5.000001E-4)
(Book                ,Misc                ,0.0)
(Booklet             ,Booklet             ,1.0)
(Booklet             ,Collection          ,0.582125)
(Booklet             ,TechReport          ,0.5665263)
(Booklet             ,School              ,0.56417584)
(Booklet             ,Informal            ,0.55848217)
(Booklet             ,Academic            ,0.55785716)
(Booklet             ,Date                ,0.5469143)
(Booklet             ,Part                ,0.54571426)
(Booklet             ,Report              ,0.54571426)
(Booklet             ,Book                ,0.54452384)
(Booklet             ,Chapter             ,0.5393985)
(Booklet             ,Institution         ,0.5279546)
(Booklet             ,MotionPicture       ,0.52538466)
(Booklet             ,PhdThesis           ,0.52478635)
(Booklet             ,MastersThesis       ,0.5246154)
(Booklet             ,PersonList          ,0.5229286)
(Booklet             ,PageRange           ,0.5214286)
(Booklet             ,Deliverable         ,0.51945454)
(Booklet             ,InCollection        ,0.5185417)
(Booklet             ,Address             ,0.515)
(Booklet             ,Unpublished         ,0.5142424)
(Booklet             ,LectureNotes        ,0.48583335)
(Booklet             ,Reference           ,0.48555556)
(Booklet             ,Manual              ,0.485)
(Booklet             ,Publisher           ,0.073968254)
(Booklet             ,Article             ,0.06871429)
(Booklet             ,Monograph           ,0.057777777)
(Booklet             ,Conference          ,0.03742857)
(Booklet             ,InProceedings       ,0.03264423)
(Booklet             ,Proceedings         ,0.03090909)
(Booklet             ,Journal             ,0.030714285)
(Booklet             ,InBook              ,0.029761903)
(Booklet             ,Misc                ,0.0)
(Chapter             ,Chapter             ,1.0)
(Chapter             ,InCollection        ,0.71765155)
(Chapter             ,Part                ,0.6321429)
(Chapter             ,Collection          ,0.6317143)
(Chapter             ,Book                ,0.62100005)
(Chapter             ,Unpublished         ,0.58745456)
(Chapter             ,School              ,0.5707143)
(Chapter             ,PageRange           ,0.57055557)
(Chapter             ,PersonList          ,0.57)
(Chapter             ,Academic            ,0.56408656)
(Chapter             ,Informal            ,0.56346154)
(Chapter             ,Address             ,0.55300003)
(Chapter             ,Date                ,0.55089283)
(Chapter             ,TechReport          ,0.54018426)
(Chapter             ,Booklet             ,0.5393985)
(Chapter             ,MastersThesis       ,0.52865386)
(Chapter             ,MotionPicture       ,0.52865386)
(Chapter             ,PhdThesis           ,0.5286111)
(Chapter             ,Deliverable         ,0.5223377)
(Chapter             ,Report              ,0.5157143)
(Chapter             ,LectureNotes        ,0.48625)
(Chapter             ,Manual              ,0.4857143)
(Chapter             ,Reference           ,0.48555556)
(Chapter             ,Institution         ,0.48545456)
(Chapter             ,InBook              ,0.102)
(Chapter             ,Publisher           ,0.079572655)
(Chapter             ,Article             ,0.07285714)
(Chapter             ,Monograph           ,0.06)
(Chapter             ,InProceedings       ,0.034384616)
(Chapter             ,Proceedings         ,0.032329544)
(Chapter             ,Journal             ,0.031875)
(Chapter             ,Conference          ,9.999999E-4)
(Chapter             ,Misc                ,0.0)
(Collection          ,Collection          ,1.0)
(Collection          ,Book                ,0.76418185)
(Collection          ,Part                ,0.6555)
(Collection          ,Chapter             ,0.6317143)
(Collection          ,InCollection        ,0.6282576)
(Collection          ,School              ,0.588)
(Collection          ,PersonList          ,0.5875)
(Collection          ,PageRange           ,0.5875)
(Collection          ,Date                ,0.58264285)
(Collection          ,Booklet             ,0.582125)
(Collection          ,Academic            ,0.57872725)
(Collection          ,Informal            ,0.5777273)
(Collection          ,Address             ,0.56396157)
(Collection          ,TechReport          ,0.545)
(Collection          ,MotionPicture       ,0.53715384)
(Collection          ,MastersThesis       ,0.5367693)
(Collection          ,PhdThesis           ,0.5365)
(Collection          ,Deliverable         ,0.5284091)
(Collection          ,Report              ,0.5195)
(Collection          ,Unpublished         ,0.519)
(Collection          ,Institution         ,0.4868182)
(Collection          ,LectureNotes        ,0.48583335)
(Collection          ,Reference           ,0.4855)
(Collection          ,Manual              ,0.485)
(Collection          ,Monograph           ,0.15742308)
(Collection          ,InBook              ,0.11819231)
(Collection          ,Publisher           ,0.093227275)
(Collection          ,Article             ,0.0855)
(Collection          ,InProceedings       ,0.040000003)
(Collection          ,Proceedings         ,0.03733766)
(Collection          ,Journal             ,0.03692857)
(Collection          ,Conference          ,0.0015)
(Collection          ,Misc                ,5.000001E-4)
(Conference          ,Conference          ,1.0)
(Conference          ,Institution         ,0.102)
(Conference          ,Journal             ,0.08047798)
(Conference          ,InProceedings       ,0.05782051)
(Conference          ,Article             ,0.057666663)
(Conference          ,Proceedings         ,0.052363634)
(Conference          ,Address             ,0.051999997)
(Conference          ,Report              ,0.046863638)
(Conference          ,Unpublished         ,0.046818182)
(Conference          ,Booklet             ,0.03742857)
(Conference          ,Reference           ,0.0034999999)
(Conference          ,PageRange           ,0.0019999999)
(Conference          ,LectureNotes        ,0.0016666665)
(Conference          ,Informal            ,0.0015)
(Conference          ,Monograph           ,0.0015)
(Conference          ,Collection          ,0.0015)
(Conference          ,Deliverable         ,0.0013636362)
(Conference          ,InCollection        ,0.00125)
(Conference          ,MastersThesis       ,0.001153846)
(Conference          ,MotionPicture       ,0.001153846)
(Conference          ,Chapter             ,9.999999E-4)
(Conference          ,Academic            ,9.999999E-4)
(Conference          ,Part                ,5.000001E-4)
(Conference          ,TechReport          ,5.000001E-4)
(Conference          ,Manual              ,5.000001E-4)
(Conference          ,InBook              ,5.000001E-4)
(Conference          ,PhdThesis           ,5.000001E-4)
(Conference          ,Book                ,5.000001E-4)
(Conference          ,Misc                ,5.000001E-4)
(Conference          ,Date                ,5.000001E-4)
(Conference          ,PersonList          ,0.0)
(Conference          ,School              ,0.0)
(Conference          ,Publisher           ,0.0)
(Date                ,Date                ,1.0)
(Date                ,Collection          ,0.58264285)
(Date                ,Book                ,0.5777273)
(Date                ,Part                ,0.5557955)
(Date                ,Chapter             ,0.55089283)
(Date                ,Booklet             ,0.5469143)
(Date                ,PageRange           ,0.53979534)
(Date                ,PersonList          ,0.53868425)
(Date                ,School              ,0.53868425)
(Date                ,Academic            ,0.53725004)
(Date                ,Informal            ,0.536)
(Date                ,InCollection        ,0.5339881)
(Date                ,Address             ,0.5327922)
(Date                ,TechReport          ,0.5247308)
(Date                ,MastersThesis       ,0.51299596)
(Date                ,PhdThesis           ,0.5129532)
(Date                ,MotionPicture       ,0.5126113)
(Date                ,Deliverable         ,0.5106494)
(Date                ,Unpublished         ,0.50670457)
(Date                ,Report              ,0.50625)
(Date                ,Manual              ,0.48583335)
(Date                ,LectureNotes        ,0.48583335)
(Date                ,Reference           ,0.48555556)
(Date                ,Institution         ,0.48545456)
(Date                ,Publisher           ,0.051555555)
(Date                ,Article             ,0.05)
(Date                ,Proceedings         ,0.046818182)
(Date                ,InBook              ,0.044347826)
(Date                ,Monograph           ,0.043055557)
(Date                ,InProceedings       ,0.023566434)
(Date                ,Journal             ,0.022173913)
(Date                ,Conference          ,5.000001E-4)
(Date                ,Misc                ,0.0)
(Deliverable         ,Deliverable         ,1.0)
(Deliverable         ,Report              ,0.5786364)
(Deliverable         ,TechReport          ,0.55876625)
(Deliverable         ,MastersThesis       ,0.5586264)
(Deliverable         ,MotionPicture       ,0.5586264)
(Deliverable         ,PhdThesis           ,0.5583117)
(Deliverable         ,PageRange           ,0.5505682)
(Deliverable         ,PersonList          ,0.5492046)
(Deliverable         ,School              ,0.5492046)
(Deliverable         ,Informal            ,0.5425758)
(Deliverable         ,Academic            ,0.54212123)
(Deliverable         ,InCollection        ,0.53641665)
(Deliverable         ,Collection          ,0.5284091)
(Deliverable         ,Part                ,0.5279546)
(Deliverable         ,Unpublished         ,0.52750003)
(Deliverable         ,Book                ,0.5242308)
(Deliverable         ,Chapter             ,0.5223377)
(Deliverable         ,Booklet             ,0.51945454)
(Deliverable         ,Date                ,0.5106494)
(Deliverable         ,Reference           ,0.4868182)
(Deliverable         ,Manual              ,0.4859091)
(Deliverable         ,LectureNotes        ,0.48583335)
(Deliverable         ,Address             ,0.48545456)
(Deliverable         ,Institution         ,0.485)
(Deliverable         ,Article             ,0.052363634)
(Deliverable         ,InProceedings       ,0.051384613)
(Deliverable         ,Journal             ,0.047272727)
(Deliverable         ,Proceedings         ,0.046818182)
(Deliverable         ,InBook              ,0.042954545)
(Deliverable         ,Monograph           ,0.04013986)
(Deliverable         ,Conference          ,0.0013636362)
(Deliverable         ,Publisher           ,9.090909E-4)
(Deliverable         ,Misc                ,4.545453E-4)
(InBook              ,InBook              ,1.0)
(InBook              ,PageRange           ,0.255)
(InBook              ,InCollection        ,0.14075758)
(InBook              ,Collection          ,0.11819231)
(InBook              ,Part                ,0.11769231)
(InBook              ,Book                ,0.11261904)
(InBook              ,PersonList          ,0.1025)
(InBook              ,Chapter             ,0.102)
(InBook              ,Journal             ,0.07812831)
(InBook              ,Report              ,0.073690474)
(InBook              ,Monograph           ,0.068555556)
(InBook              ,TechReport          ,0.0605)
(InBook              ,MotionPicture       ,0.05176923)
(InBook              ,MastersThesis       ,0.051)
(InBook              ,PhdThesis           ,0.051)
(InBook              ,School              ,0.048030302)
(InBook              ,Informal            ,0.044375)
(InBook              ,Date                ,0.044347826)
(InBook              ,Publisher           ,0.043055557)
(InBook              ,Deliverable         ,0.042954545)
(InBook              ,Academic            ,0.0425)
(InBook              ,InProceedings       ,0.040384617)
(InBook              ,Article             ,0.03923077)
(InBook              ,Proceedings         ,0.03642857)
(InBook              ,Address             ,0.03642857)
(InBook              ,Unpublished         ,0.034909092)
(InBook              ,Booklet             ,0.029761903)
(InBook              ,Institution         ,0.0013636362)
(InBook              ,Conference          ,5.000001E-4)
(InBook              ,LectureNotes        ,4.1666656E-4)
(InBook              ,Manual              ,0.0)
(InBook              ,Reference           ,0.0)
(InBook              ,Misc                ,0.0)
(InCollection        ,InCollection        ,1.0)
(InCollection        ,Chapter             ,0.71765155)
(InCollection        ,Part                ,0.68941665)
(InCollection        ,Collection          ,0.6282576)
(InCollection        ,Unpublished         ,0.62492424)
(InCollection        ,PersonList          ,0.61333334)
(InCollection        ,Book                ,0.61333334)
(InCollection        ,PageRange           ,0.6129167)
(InCollection        ,MotionPicture       ,0.54990387)
(InCollection        ,PhdThesis           ,0.5495833)
(InCollection        ,MastersThesis       ,0.54875004)
(InCollection        ,School              ,0.5425)
(InCollection        ,Informal            ,0.53725004)
(InCollection        ,Academic            ,0.53725004)
(InCollection        ,Deliverable         ,0.53641665)
(InCollection        ,Date                ,0.5339881)
(InCollection        ,Address             ,0.52791667)
(InCollection        ,Report              ,0.5250641)
(InCollection        ,Booklet             ,0.5185417)
(InCollection        ,TechReport          ,0.51770836)
(InCollection        ,Institution         ,0.4875)
(InCollection        ,LectureNotes        ,0.48583335)
(InCollection        ,Manual              ,0.48541668)
(InCollection        ,Reference           ,0.48541668)
(InCollection        ,InBook              ,0.14075758)
(InCollection        ,Monograph           ,0.07887821)
(InCollection        ,Publisher           ,0.051416665)
(InCollection        ,InProceedings       ,0.0479021)
(InCollection        ,Article             ,0.04719697)
(InCollection        ,Proceedings         ,0.043333333)
(InCollection        ,Journal             ,0.042916667)
(InCollection        ,Conference          ,0.00125)
(InCollection        ,Misc                ,4.1666656E-4)
(InProceedings       ,InProceedings       ,1.0)
(InProceedings       ,Article             ,0.17076923)
(InProceedings       ,Proceedings         ,0.15723076)
(InProceedings       ,Report              ,0.08576923)
(InProceedings       ,Unpublished         ,0.08576923)
(InProceedings       ,Institution         ,0.07401099)
(InProceedings       ,Journal             ,0.06936241)
(InProceedings       ,PhdThesis           ,0.06528846)
(InProceedings       ,MastersThesis       ,0.06451923)
(InProceedings       ,MotionPicture       ,0.06413461)
(InProceedings       ,PageRange           ,0.058205128)
(InProceedings       ,Conference          ,0.05782051)
(InProceedings       ,PersonList          ,0.057435896)
(InProceedings       ,School              ,0.05705128)
(InProceedings       ,Informal            ,0.052153844)
(InProceedings       ,Academic            ,0.05176923)
(InProceedings       ,Deliverable         ,0.051384613)
(InProceedings       ,InCollection        ,0.0479021)
(InProceedings       ,InBook              ,0.040384617)
(InProceedings       ,Collection          ,0.040000003)
(InProceedings       ,Part                ,0.039615385)
(InProceedings       ,Monograph           ,0.036813185)
(InProceedings       ,Book                ,0.036813185)
(InProceedings       ,Chapter             ,0.034384616)
(InProceedings       ,Booklet             ,0.03264423)
(InProceedings       ,TechReport          ,0.032259613)
(InProceedings       ,Date                ,0.023566434)
(InProceedings       ,Reference           ,0.001153846)
(InProceedings       ,Address             ,0.001153846)
(InProceedings       ,LectureNotes        ,7.692307E-4)
(InProceedings       ,Misc                ,3.8461536E-4)
(InProceedings       ,Publisher           ,3.8461536E-4)
(InProceedings       ,Manual              ,0.0)
(Informal            ,Informal            ,1.0)
(Informal            ,Unpublished         ,0.63845456)
(Informal            ,School              ,0.6319643)
(Informal            ,Academic            ,0.613125)
(Informal            ,TechReport          ,0.6031923)
(Informal            ,Report              ,0.5789773)
(Informal            ,Part                ,0.57835233)
(Informal            ,Collection          ,0.5777273)
(Informal            ,Book                ,0.570625)
(Informal            ,Chapter             ,0.56346154)
(Informal            ,MotionPicture       ,0.5586264)
(Informal            ,Booklet             ,0.55848217)
(Informal            ,MastersThesis       ,0.5582418)
(Informal            ,PhdThesis           ,0.55785716)
(Informal            ,PageRange           ,0.54930556)
(Informal            ,PersonList          ,0.54925)
(Informal            ,Deliverable         ,0.5425758)
(Informal            ,InCollection        ,0.53725004)
(Informal            ,Date                ,0.536)
(Informal            ,Address             ,0.5319887)
(Informal            ,Manual              ,0.48625)
(Informal            ,Reference           ,0.48611113)
(Informal            ,Institution         ,0.4859091)
(Informal            ,LectureNotes        ,0.48541668)
(Informal            ,Article             ,0.11333333)
(Informal            ,Publisher           ,0.056666665)
(Informal            ,InProceedings       ,0.052153844)
(Informal            ,Journal             ,0.048238635)
(Informal            ,Proceedings         ,0.046363637)
(Informal            ,InBook              ,0.044375)
(Informal            ,Monograph           ,0.040341884)
(Informal            ,Conference          ,0.0015)
(Informal            ,Misc                ,0.0)
(Institution         ,Institution         ,1.0)
(Institution         ,Report              ,0.61295456)
(Institution         ,Unpublished         ,0.54212123)
(Institution         ,Booklet             ,0.5279546)
(Institution         ,TechReport          ,0.52750003)
(Institution         ,InCollection        ,0.4875)
(Institution         ,Collection          ,0.4868182)
(Institution         ,MastersThesis       ,0.48615387)
(Institution         ,Informal            ,0.4859091)
(Institution         ,PhdThesis           ,0.4859091)
(Institution         ,School              ,0.4859091)
(Institution         ,MotionPicture       ,0.48576924)
(Institution         ,Part                ,0.48545456)
(Institution         ,Manual              ,0.48545456)
(Institution         ,PersonList          ,0.48545456)
(Institution         ,Book                ,0.48545456)
(Institution         ,Chapter             ,0.48545456)
(Institution         ,Date                ,0.48545456)
(Institution         ,Academic            ,0.48545456)
(Institution         ,LectureNotes        ,0.48541668)
(Institution         ,Deliverable         ,0.485)
(Institution         ,Reference           ,0.485)
(Institution         ,Address             ,0.485)
(Institution         ,PageRange           ,0.485)
(Institution         ,Conference          ,0.102)
(Institution         ,InProceedings       ,0.07401099)
(Institution         ,Article             ,0.07376623)
(Institution         ,Proceedings         ,0.06375)
(Institution         ,InBook              ,0.0013636362)
(Institution         ,Journal             ,4.545453E-4)
(Institution         ,Misc                ,4.545453E-4)
(Institution         ,Publisher           ,4.545453E-4)
(Institution         ,Monograph           ,0.0)
(Journal             ,Journal             ,1.0)
(Journal             ,MotionPicture       ,0.057435896)
(Journal             ,MastersThesis       ,0.05705128)
(Journal             ,PhdThesis           ,0.056666665)
(Journal             ,PageRange           ,0.05211111)
(Journal             ,School              ,0.051714286)
(Journal             ,PersonList          ,0.0515)
(Journal             ,Informal            ,0.048238635)
(Journal             ,Deliverable         ,0.047272727)
(Journal             ,Academic            ,0.046363637)
(Journal             ,InProceedings       ,0.043269232)
(Journal             ,InCollection        ,0.042916667)
(Journal             ,Article             ,0.0425)
(Journal             ,Proceedings         ,0.04013986)
(Journal             ,Part                ,0.037142858)
(Journal             ,Collection          ,0.03692857)
(Journal             ,Unpublished         ,0.036883116)
(Journal             ,Report              ,0.03642857)
(Journal             ,InBook              ,0.03642857)
(Journal             ,Monograph           ,0.035111114)
(Journal             ,Book                ,0.03471429)
(Journal             ,Chapter             ,0.031875)
(Journal             ,Booklet             ,0.030714285)
(Journal             ,TechReport          ,0.030499998)
(Journal             ,Date                ,0.022173913)
(Journal             ,Conference          ,0.0015)
(Journal             ,Manual              ,0.0014285713)
(Journal             ,LectureNotes        ,0.00125)
(Journal             ,Reference           ,0.001111111)
(Journal             ,Address             ,7.1428565E-4)
(Journal             ,Institution         ,4.545453E-4)
(Journal             ,Misc                ,0.0)
(Journal             ,Publisher           ,0.0)
(LectureNotes        ,LectureNotes        ,1.0)
(LectureNotes        ,TechReport          ,0.48708335)
(LectureNotes        ,Reference           ,0.48708335)
(LectureNotes        ,Report              ,0.48625)
(LectureNotes        ,PhdThesis           ,0.48625)
(LectureNotes        ,Chapter             ,0.48625)
(LectureNotes        ,Address             ,0.48625)
(LectureNotes        ,PageRange           ,0.48625)
(LectureNotes        ,MastersThesis       ,0.48615387)
(LectureNotes        ,Part                ,0.48583335)
(LectureNotes        ,PersonList          ,0.48583335)
(LectureNotes        ,Deliverable         ,0.48583335)
(LectureNotes        ,Collection          ,0.48583335)
(LectureNotes        ,Booklet             ,0.48583335)
(LectureNotes        ,InCollection        ,0.48583335)
(LectureNotes        ,School              ,0.48583335)
(LectureNotes        ,Date                ,0.48583335)
(LectureNotes        ,Unpublished         ,0.48583335)
(LectureNotes        ,Academic            ,0.48583335)
(LectureNotes        ,Informal            ,0.48541668)
(LectureNotes        ,Manual              ,0.48541668)
(LectureNotes        ,Book                ,0.48541668)
(LectureNotes        ,Institution         ,0.48541668)
(LectureNotes        ,MotionPicture       ,0.48538464)
(LectureNotes        ,Conference          ,0.0016666665)
(LectureNotes        ,Journal             ,0.00125)
(LectureNotes        ,Proceedings         ,8.333334E-4)
(LectureNotes        ,Publisher           ,8.333334E-4)
(LectureNotes        ,Article             ,8.333334E-4)
(LectureNotes        ,InProceedings       ,7.692307E-4)
(LectureNotes        ,InBook              ,4.1666656E-4)
(LectureNotes        ,Monograph           ,4.1666656E-4)
(LectureNotes        ,Misc                ,0.0)
(Manual              ,Manual              ,1.0)
(Manual              ,Informal            ,0.48625)
(Manual              ,MotionPicture       ,0.48615387)
(Manual              ,PageRange           ,0.48611113)
(Manual              ,Deliverable         ,0.4859091)
(Manual              ,Unpublished         ,0.4859091)
(Manual              ,Part                ,0.48583335)
(Manual              ,School              ,0.48583335)
(Manual              ,Date                ,0.48583335)
(Manual              ,MastersThesis       ,0.48576924)
(Manual              ,Chapter             ,0.4857143)
(Manual              ,Academic            ,0.48562503)
(Manual              ,PersonList          ,0.4855)
(Manual              ,Institution         ,0.48545456)
(Manual              ,LectureNotes        ,0.48541668)
(Manual              ,InCollection        ,0.48541668)
(Manual              ,TechReport          ,0.485)
(Manual              ,Report              ,0.485)
(Manual              ,Reference           ,0.485)
(Manual              ,Collection          ,0.485)
(Manual              ,PhdThesis           ,0.485)
(Manual              ,Booklet             ,0.485)
(Manual              ,Book                ,0.485)
(Manual              ,Address             ,0.485)
(Manual              ,Monograph           ,0.0016666665)
(Manual              ,Journal             ,0.0014285713)
(Manual              ,Misc                ,8.333334E-4)
(Manual              ,Article             ,7.1428565E-4)
(Manual              ,Conference          ,5.000001E-4)
(Manual              ,Proceedings         ,0.0)
(Manual              ,InBook              ,0.0)
(Manual              ,InProceedings       ,0.0)
(Manual              ,Publisher           ,0.0)
(MastersThesis       ,MastersThesis       ,1.0)
(MastersThesis       ,Academic            ,0.79215384)
(MastersThesis       ,PhdThesis           ,0.74230766)
(MastersThesis       ,MotionPicture       ,0.58738464)
(MastersThesis       ,PersonList          ,0.57153845)
(MastersThesis       ,PageRange           ,0.57153845)
(MastersThesis       ,School              ,0.57076925)
(MastersThesis       ,Deliverable         ,0.5586264)
(MastersThesis       ,Informal            ,0.5582418)
(MastersThesis       ,InCollection        ,0.54875004)
(MastersThesis       ,Part                ,0.53715384)
(MastersThesis       ,Report              ,0.5367693)
(MastersThesis       ,Collection          ,0.5367693)
(MastersThesis       ,Unpublished         ,0.5367693)
(MastersThesis       ,Book                ,0.53136367)
(MastersThesis       ,Chapter             ,0.52865386)
(MastersThesis       ,TechReport          ,0.52500004)
(MastersThesis       ,Booklet             ,0.5246154)
(MastersThesis       ,Date                ,0.51299596)
(MastersThesis       ,Address             ,0.4869231)
(MastersThesis       ,LectureNotes        ,0.48615387)
(MastersThesis       ,Reference           ,0.48615387)
(MastersThesis       ,Institution         ,0.48615387)
(MastersThesis       ,Manual              ,0.48576924)
(MastersThesis       ,Article             ,0.06490385)
(MastersThesis       ,InProceedings       ,0.06451923)
(MastersThesis       ,Proceedings         ,0.057435896)
(MastersThesis       ,Journal             ,0.05705128)
(MastersThesis       ,InBook              ,0.051)
(MastersThesis       ,Monograph           ,0.047517482)
(MastersThesis       ,Conference          ,0.001153846)
(MastersThesis       ,Publisher           ,0.001153846)
