############################################
Teste=225
Precisao=1.0
Recall=1.0
Encontrados=97
Esperados=97
############################################
Alinhamentos esperados:


Funcao1=similarity.structure.ConceptNameSimilarity@234c04bb
Peso1=0.005

Funcao2=similarity.structure.DirectIndividualSimilarity@54b34fc8
Peso2=0.0

Funcao3=similarity.structure.CommentTokenSimilarity@30d5231e
Peso3=0.995

Funcao4=class similarity.FunctionContainer@FuncoesHierarquia
Peso4=0.0

Funcao5=similarity.structure.DirectSuperClassSimilarity@2a1d4b78
Peso5=0.01

Funcao6=similarity.structure.DirectSubClassSimilarity@6937eb5c
Peso6=0.89

Funcao5=class similarity.FunctionContainer@FuncoesPropriedades
Peso5=0.0

Funcao6=similarity.structure.DirectPropertybyRangeDomainSimilarity@27b434bd
Peso6=0.52

Funcao7=similarity.structure.DirectPropertybyNameSimilarity@3ee03e86
Peso7=0.12

############################
#Similaridade dos recursos

(Academic            ,Academic            ,1.0)
(Collection          ,School              ,0.2)
(Collection          ,PersonList          ,0.1995)
(Collection          ,PageRange           ,0.1995)
(Collection          ,Date                ,0.19002381)
(Collection          ,Booklet             ,0.1880625)
(Collection          ,Academic            ,0.1819091)
(Collection          ,Publisher           ,0.18140909)
(Collection          ,Informal            ,0.1809091)
(Collection          ,Article             ,0.16633333)
(Collection          ,Address             ,0.15357693)
(Collection          ,TechReport          ,0.11705882)
(Collection          ,MotionPicture       ,0.10065385)
(Collection          ,MastersThesis       ,0.10026923)
(Collection          ,PhdThesis           ,0.1)
(Collection          ,Deliverable         ,0.08382576)
(Collection          ,InProceedings       ,0.07730769)
(Collection          ,Proceedings         ,0.07198052)
(Collection          ,Journal             ,0.07157143)
(Collection          ,Report              ,0.06683334)
(Collection          ,Unpublished         ,0.06633334)
(Collection          ,Institution         ,0.0018181818)
(Collection          ,Conference          ,0.0015)
(Collection          ,LectureNotes        ,8.333334E-4)
(Collection          ,Reference           ,5.000001E-4)
(Collection          ,Misc                ,5.000001E-4)
(Collection          ,Manual              ,0.0)
(Conference          ,Conference          ,1.0)
(Conference          ,Institution         ,0.199)
(Conference          ,InProceedings       ,0.11170941)
(Conference          ,Article             ,0.11155556)
(Conference          ,Proceedings         ,0.100863636)
(Conference          ,Address             ,0.1005)
(Conference          ,Report              ,0.09095455)
(Conference          ,Unpublished         ,0.09090909)
(Conference          ,Booklet             ,0.07207143)
(Conference          ,Reference           ,0.0034999999)
(Conference          ,PageRange           ,0.0019999999)
(Conference          ,LectureNotes        ,0.0016666665)
(Conference          ,Collection          ,0.0015)
(Conference          ,Informal            ,0.0015)
(Conference          ,Monograph           ,0.0015)
(Conference          ,Journal             ,0.0015)
(Conference          ,Deliverable         ,0.0013636362)
(Conference          ,InCollection        ,0.00125)
(Conference          ,MastersThesis       ,0.001153846)
(Conference          ,MotionPicture       ,0.001153846)
(Conference          ,Chapter             ,9.999999E-4)
(Conference          ,Academic            ,9.999999E-4)
(Conference          ,InBook              ,5.000001E-4)
(Conference          ,TechReport          ,5.000001E-4)
(Conference          ,Date                ,5.000001E-4)
(Conference          ,PhdThesis           ,5.000001E-4)
(Conference          ,Book                ,5.000001E-4)
(Conference          ,Part                ,5.000001E-4)
(Conference          ,Misc                ,5.000001E-4)
(Conference          ,Manual              ,5.000001E-4)
(Conference          ,PersonList          ,0.0)
(Conference          ,Publisher           ,0.0)
(Conference          ,School              ,0.0)
(Date                ,Date                ,1.0)
(Date                ,Collection          ,0.19002381)
(Date                ,Book                ,0.1809091)
(Date                ,Part                ,0.13693182)
(Date                ,Chapter             ,0.12651786)
(Date                ,Booklet             ,0.12011428)
(Date                ,PageRange           ,0.105847955)
(Date                ,PersonList          ,0.10473684)
(Date                ,School              ,0.10473684)
(Date                ,Academic            ,0.10075)
(Date                ,Publisher           ,0.10005555)
(Date                ,Informal            ,0.0995)
(Date                ,Article             ,0.09619048)
(Date                ,InCollection        ,0.095178574)
(Date                ,Address             ,0.09188312)
(Date                ,Proceedings         ,0.09090909)
(Date                ,InBook              ,0.086521745)
(Date                ,Monograph           ,0.08347222)
(Date                ,TechReport          ,0.07703847)
(Date                ,MastersThesis       ,0.053522266)
(Date                ,PhdThesis           ,0.053479534)
(Date                ,MotionPicture       ,0.053137653)
(Date                ,Deliverable         ,0.04874459)
(Date                ,InProceedings       ,0.04561189)
(Date                ,Journal             ,0.043260872)
(Date                ,Unpublished         ,0.04191288)
(Date                ,Report              ,0.041458335)
(Date                ,LectureNotes        ,8.333334E-4)
(Date                ,Manual              ,8.333334E-4)
(Date                ,Reference           ,5.555555E-4)
(Date                ,Conference          ,5.000001E-4)
(Date                ,Institution         ,4.545453E-4)
(Date                ,Misc                ,0.0)
(Deliverable         ,Deliverable         ,1.0)
(Deliverable         ,Report              ,0.18181819)
(Deliverable         ,TechReport          ,0.14305195)
(Deliverable         ,MastersThesis       ,0.14291209)
(Deliverable         ,MotionPicture       ,0.14291209)
(Deliverable         ,PhdThesis           ,0.1425974)
(Deliverable         ,PageRange           ,0.12619318)
(Deliverable         ,PersonList          ,0.124829546)
(Deliverable         ,School              ,0.124829546)
(Deliverable         ,Informal            ,0.11146465)
(Deliverable         ,Academic            ,0.111010104)
(Deliverable         ,Article             ,0.100863636)
(Deliverable         ,InCollection        ,0.09991667)
(Deliverable         ,InProceedings       ,0.099884614)
(Deliverable         ,Journal             ,0.09136364)
(Deliverable         ,Proceedings         ,0.09090909)
(Deliverable         ,Collection          ,0.08382576)
(Deliverable         ,InBook              ,0.083371215)
(Deliverable         ,Part                ,0.083371215)
(Deliverable         ,Unpublished         ,0.08291667)
(Deliverable         ,Monograph           ,0.077447556)
(Deliverable         ,Book                ,0.076538466)
(Deliverable         ,Chapter             ,0.07198052)
(Deliverable         ,Booklet             ,0.06678788)
(Deliverable         ,Date                ,0.04874459)
(Deliverable         ,Reference           ,0.0018181818)
(Deliverable         ,Conference          ,0.0013636362)
(Deliverable         ,Publisher           ,9.090909E-4)
(Deliverable         ,Manual              ,9.090909E-4)
(Deliverable         ,LectureNotes        ,8.333334E-4)
(Deliverable         ,Address             ,4.545453E-4)
(Deliverable         ,Misc                ,4.545453E-4)
(Deliverable         ,Institution         ,0.0)
(InBook              ,InBook              ,1.0)
(InBook              ,PageRange           ,0.4975)
(InBook              ,InCollection        ,0.2730303)
(InBook              ,Collection          ,0.23011538)
(InBook              ,Part                ,0.22961539)
(InBook              ,Book                ,0.21654762)
(InBook              ,PersonList          ,0.1995)
(InBook              ,Chapter             ,0.199)
(InBook              ,Report              ,0.1429762)
(InBook              ,Monograph           ,0.13322224)
(InBook              ,TechReport          ,0.11755882)
(InBook              ,MotionPicture       ,0.10026923)
(InBook              ,MastersThesis       ,0.0995)
(InBook              ,PhdThesis           ,0.0995)
(InBook              ,School              ,0.09212121)
(InBook              ,Date                ,0.086521745)
(InBook              ,Informal            ,0.08479167)
(InBook              ,Publisher           ,0.08347222)
(InBook              ,Deliverable         ,0.083371215)
(InBook              ,Academic            ,0.08291667)
(InBook              ,InProceedings       ,0.077692315)
(InBook              ,Article             ,0.076538466)
(InBook              ,Address             ,0.07107143)
(InBook              ,Proceedings         ,0.07107143)
(InBook              ,Journal             ,0.07107143)
(InBook              ,Unpublished         ,0.06724243)
(InBook              ,Booklet             ,0.05670635)
(InBook              ,Institution         ,0.0013636362)
(InBook              ,Conference          ,5.000001E-4)
(InBook              ,LectureNotes        ,4.1666656E-4)
(InBook              ,Reference           ,0.0)
(InBook              ,Misc                ,0.0)
(InBook              ,Manual              ,0.0)
(InCollection        ,InCollection        ,1.0)
(InCollection        ,Chapter             ,0.45310608)
(InCollection        ,Part                ,0.39841667)
(InCollection        ,Collection          ,0.2755303)
(InCollection        ,InBook              ,0.2730303)
(InCollection        ,Unpublished         ,0.27219698)
(InCollection        ,PersonList          ,0.24958333)
(InCollection        ,Book                ,0.24958333)
(InCollection        ,PageRange           ,0.24916667)
(InCollection        ,Monograph           ,0.1534936)
(InCollection        ,MotionPicture       ,0.12552884)
(InCollection        ,PhdThesis           ,0.12520833)
(InCollection        ,MastersThesis       ,0.124375)
(InCollection        ,School              ,0.11138889)
(InCollection        ,Informal            ,0.10075)
(InCollection        ,Academic            ,0.10075)
(InCollection        ,Publisher           ,0.09991667)
(InCollection        ,Deliverable         ,0.09991667)
(InCollection        ,Date                ,0.095178574)
(InCollection        ,InProceedings       ,0.09199301)
(InCollection        ,Article             ,0.09128788)
(InCollection        ,Proceedings         ,0.08375)
(InCollection        ,Address             ,0.083333336)
(InCollection        ,Journal             ,0.083333336)
(InCollection        ,Report              ,0.0773718)
(InCollection        ,Booklet             ,0.063854165)
(InCollection        ,TechReport          ,0.06302083)
(InCollection        ,Institution         ,0.0025)
(InCollection        ,Conference          ,0.00125)
(InCollection        ,LectureNotes        ,8.333334E-4)
(InCollection        ,Reference           ,4.1666656E-4)
(InCollection        ,Misc                ,4.1666656E-4)
(InCollection        ,Manual              ,4.1666656E-4)
(InProceedings       ,InProceedings       ,1.0)
(InProceedings       ,Article             ,0.3324359)
(InProceedings       ,Proceedings         ,0.30273077)
(InProceedings       ,Report              ,0.16660257)
(InProceedings       ,Unpublished         ,0.16660257)
(InProceedings       ,Institution         ,0.1432967)
(InProceedings       ,PhdThesis           ,0.12591346)
(InProceedings       ,MastersThesis       ,0.12514423)
(InProceedings       ,MotionPicture       ,0.124759614)
(InProceedings       ,PageRange           ,0.11209402)
(InProceedings       ,Conference          ,0.11170941)
(InProceedings       ,PersonList          ,0.11132479)
(InProceedings       ,School              ,0.11094017)
(InProceedings       ,Informal            ,0.10065385)
(InProceedings       ,Academic            ,0.10026923)
(InProceedings       ,Deliverable         ,0.099884614)
(InProceedings       ,InCollection        ,0.09199301)
(InProceedings       ,Journal             ,0.0836859)
(InProceedings       ,InBook              ,0.077692315)
(InProceedings       ,Collection          ,0.07730769)
(InProceedings       ,Part                ,0.07692308)
(InProceedings       ,Book                ,0.071456045)
(InProceedings       ,Monograph           ,0.071456045)
(InProceedings       ,Chapter             ,0.06671795)
(InProceedings       ,Booklet             ,0.06295673)
(InProceedings       ,TechReport          ,0.062572114)
(InProceedings       ,Date                ,0.04561189)
(InProceedings       ,Address             ,0.001153846)
(InProceedings       ,Reference           ,0.001153846)
(InProceedings       ,LectureNotes        ,7.692307E-4)
(InProceedings       ,Publisher           ,3.8461536E-4)
(InProceedings       ,Misc                ,3.8461536E-4)
(InProceedings       ,Manual              ,0.0)
(Informal            ,Informal            ,1.0)
(Informal            ,Unpublished         ,0.29895455)
(Informal            ,School              ,0.28553572)
(Informal            ,Academic            ,0.249375)
(Informal            ,TechReport          ,0.23011538)
(Informal            ,Article             ,0.22111112)
(Informal            ,Report              ,0.1821591)
(Informal            ,Part                ,0.1815341)
(Informal            ,Collection          ,0.1809091)
(Informal            ,Book                ,0.16645834)
(Informal            ,Chapter             ,0.15307693)
(Informal            ,MotionPicture       ,0.14291209)
(Informal            ,Booklet             ,0.14276786)
(Informal            ,MastersThesis       ,0.14252748)
(Informal            ,PhdThesis           ,0.14214286)
(Informal            ,PageRange           ,0.12493055)
(Informal            ,PersonList          ,0.124875)
(Informal            ,Deliverable         ,0.11146465)
(Informal            ,Publisher           ,0.11055556)
(Informal            ,InCollection        ,0.10075)
(Informal            ,InProceedings       ,0.10065385)
(Informal            ,Date                ,0.0995)
(Informal            ,Journal             ,0.09232955)
(Informal            ,Address             ,0.09107955)
(Informal            ,Proceedings         ,0.09045455)
(Informal            ,InBook              ,0.08479167)
(Informal            ,Monograph           ,0.07764958)
(Informal            ,Conference          ,0.0015)
(Informal            ,Manual              ,0.00125)
(Informal            ,Reference           ,0.001111111)
(Informal            ,Institution         ,9.090909E-4)
(Informal            ,LectureNotes        ,4.1666656E-4)
(Informal            ,Misc                ,0.0)
(Institution         ,Institution         ,1.0)
(Institution         ,Report              ,0.24920455)
(Institution         ,Conference          ,0.199)
(Institution         ,InProceedings       ,0.1432967)
(Institution         ,Article             ,0.14305195)
(Institution         ,Proceedings         ,0.124375)
(Institution         ,Unpublished         ,0.111010104)
(Institution         ,Booklet             ,0.083371215)
(Institution         ,TechReport          ,0.08291667)
(Institution         ,InCollection        ,0.0025)
(Institution         ,Collection          ,0.0018181818)
(Institution         ,InBook              ,0.0013636362)
(Institution         ,MastersThesis       ,0.001153846)
(Institution         ,PhdThesis           ,9.090909E-4)
(Institution         ,School              ,9.090909E-4)
(Institution         ,Informal            ,9.090909E-4)
(Institution         ,MotionPicture       ,7.692307E-4)
(Institution         ,PersonList          ,4.545453E-4)
(Institution         ,Date                ,4.545453E-4)
(Institution         ,Publisher           ,4.545453E-4)
(Institution         ,Book                ,4.545453E-4)
(Institution         ,Chapter             ,4.545453E-4)
(Institution         ,Academic            ,4.545453E-4)
(Institution         ,Part                ,4.545453E-4)
(Institution         ,Misc                ,4.545453E-4)
(Institution         ,Manual              ,4.545453E-4)
(Institution         ,Journal             ,4.545453E-4)
(Institution         ,LectureNotes        ,4.1666656E-4)
(Institution         ,Address             ,0.0)
(Institution         ,Reference           ,0.0)
(Institution         ,Deliverable         ,0.0)
(Institution         ,PageRange           ,0.0)
(Institution         ,Monograph           ,0.0)
(Journal             ,Journal             ,1.0)
(Journal             ,MotionPicture       ,0.11132479)
(Journal             ,MastersThesis       ,0.11094017)
(Journal             ,PhdThesis           ,0.11055556)
(Journal             ,PageRange           ,0.10061111)
(Journal             ,School              ,0.10021429)
(Journal             ,PersonList          ,0.1)
(Journal             ,Informal            ,0.09232955)
(Journal             ,Deliverable         ,0.09136364)
(Journal             ,Academic            ,0.09045455)
(Journal             ,InProceedings       ,0.0836859)
(Journal             ,InCollection        ,0.083333336)
(Journal             ,Article             ,0.08291667)
(Journal             ,Proceedings         ,0.077447556)
(Journal             ,Part                ,0.07178572)
(Journal             ,Collection          ,0.07157143)
(Journal             ,Unpublished         ,0.071525976)
(Journal             ,InBook              ,0.07107143)
(Journal             ,Report              ,0.07107143)
(Journal             ,Monograph           ,0.06744445)
(Journal             ,Book                ,0.067047626)
(Journal             ,Chapter             ,0.0621875)
(Journal             ,Booklet             ,0.059243698)
(Journal             ,TechReport          ,0.05902941)
(Journal             ,Date                ,0.043260872)
(Journal             ,Conference          ,0.0015)
(Journal             ,Manual              ,0.0014285713)
(Journal             ,LectureNotes        ,0.00125)
(Journal             ,Reference           ,0.001111111)
(Journal             ,Address             ,7.1428565E-4)
(Journal             ,Institution         ,4.545453E-4)
(Journal             ,Publisher           ,0.0)
(Journal             ,Misc                ,0.0)
(LectureNotes        ,LectureNotes        ,1.0)
(LectureNotes        ,Reference           ,0.0020833334)
(LectureNotes        ,TechReport          ,0.0020833334)
(LectureNotes        ,Conference          ,0.0016666665)
(LectureNotes        ,Address             ,0.00125)
(LectureNotes        ,Report              ,0.00125)
(LectureNotes        ,PhdThesis           ,0.00125)
(LectureNotes        ,Chapter             ,0.00125)
(LectureNotes        ,PageRange           ,0.00125)
(LectureNotes        ,Journal             ,0.00125)
(LectureNotes        ,MastersThesis       ,0.001153846)
(LectureNotes        ,PersonList          ,8.333334E-4)
(LectureNotes        ,Date                ,8.333334E-4)
(LectureNotes        ,Article             ,8.333334E-4)
(LectureNotes        ,InCollection        ,8.333334E-4)
(LectureNotes        ,Publisher           ,8.333334E-4)
(LectureNotes        ,Deliverable         ,8.333334E-4)
(LectureNotes        ,Collection          ,8.333334E-4)
(LectureNotes        ,Proceedings         ,8.333334E-4)
(LectureNotes        ,School              ,8.333334E-4)
(LectureNotes        ,Booklet             ,8.333334E-4)
(LectureNotes        ,Academic            ,8.333334E-4)
(LectureNotes        ,Part                ,8.333334E-4)
(LectureNotes        ,Unpublished         ,8.333334E-4)
(LectureNotes        ,InProceedings       ,7.692307E-4)
(LectureNotes        ,InBook              ,4.1666656E-4)
(LectureNotes        ,Institution         ,4.1666656E-4)
(LectureNotes        ,Book                ,4.1666656E-4)
(LectureNotes        ,Informal            ,4.1666656E-4)
(LectureNotes        ,Monograph           ,4.1666656E-4)
(LectureNotes        ,Manual              ,4.1666656E-4)
(LectureNotes        ,MotionPicture       ,3.8461536E-4)
(LectureNotes        ,Misc                ,0.0)
(Manual              ,Manual              ,1.0)
(Manual              ,Monograph           ,0.0016666665)
(Manual              ,Journal             ,0.0014285713)
(Manual              ,Informal            ,0.00125)
(Manual              ,MotionPicture       ,0.001153846)
(Manual              ,PageRange           ,0.001111111)
(Manual              ,Deliverable         ,9.090909E-4)
(Manual              ,Unpublished         ,9.090909E-4)
(Manual              ,Date                ,8.333334E-4)
(Manual              ,School              ,8.333334E-4)
(Manual              ,Part                ,8.333334E-4)
(Manual              ,Misc                ,8.333334E-4)
(Manual              ,MastersThesis       ,7.692307E-4)
(Manual              ,Article             ,7.1428565E-4)
(Manual              ,Chapter             ,7.1428565E-4)
(Manual              ,Academic            ,6.25E-4)
(Manual              ,Conference          ,5.000001E-4)
(Manual              ,PersonList          ,5.000001E-4)
(Manual              ,Institution         ,4.545453E-4)
(Manual              ,InCollection        ,4.1666656E-4)
(Manual              ,LectureNotes        ,4.1666656E-4)
(Manual              ,Address             ,0.0)
(Manual              ,InBook              ,0.0)
(Manual              ,Report              ,0.0)
(Manual              ,Reference           ,0.0)
(Manual              ,TechReport          ,0.0)
(Manual              ,PhdThesis           ,0.0)
(Manual              ,Publisher           ,0.0)
(Manual              ,InProceedings       ,0.0)
(Manual              ,Book                ,0.0)
(Manual              ,Collection          ,0.0)
(Manual              ,Proceedings         ,0.0)
(Manual              ,Booklet             ,0.0)
(MastersThesis       ,MastersThesis       ,1.0)
(MastersThesis       ,Academic            ,0.5981538)
(MastersThesis       ,PhdThesis           ,0.4998077)
(MastersThesis       ,MotionPicture       ,0.19938461)
(MastersThesis       ,PersonList          ,0.1673718)
(MastersThesis       ,PageRange           ,0.1673718)
(MastersThesis       ,School              ,0.16660257)
(MastersThesis       ,Deliverable         ,0.14291209)
(MastersThesis       ,Informal            ,0.14252748)
(MastersThesis       ,Article             ,0.12552884)
(MastersThesis       ,InProceedings       ,0.12514423)
(MastersThesis       ,InCollection        ,0.124375)
(MastersThesis       ,Proceedings         ,0.11132479)
(MastersThesis       ,Journal             ,0.11094017)
(MastersThesis       ,Part                ,0.10065385)
(MastersThesis       ,Report              ,0.10026923)
(MastersThesis       ,Collection          ,0.10026923)
(MastersThesis       ,Unpublished         ,0.10026923)
(MastersThesis       ,InBook              ,0.0995)
(MastersThesis       ,Monograph           ,0.0916084)
(MastersThesis       ,Book                ,0.09045455)
(MastersThesis       ,Chapter             ,0.08407052)
(MastersThesis       ,TechReport          ,0.07730769)
